customer_id,customer_name,customer_segment,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,product_name,product_category,product_subcategory,product_manufacturer
463,Lindsay Castell,Home Office,3632,CA-2017-105753,123,5,0,18,0.3,61,10/20/2017,Arlington,Virginia,South,United States,22204,10/26/2017,Standard Class,Aluminum Document Frame,Furniture,Furnishings,Other
416,Karen Carlisle,Corporate,3633,CA-2017-105760,1087,2,0,8,0.47,17,6/19/2017,San Francisco,California,West,United States,94110,6/20/2017,First Class,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,Message Book
370,Jill Fjeld,Consumer,3634,CA-2017-105781,1000,3,0,40,0.44,90,2/16/2017,New York City,New York,East,United States,10024,2/20/2017,Standard Class,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech
370,Jill Fjeld,Consumer,3635,CA-2017-105781,835,3,0.1,40,0.12,327,2/16/2017,New York City,New York,East,United States,10024,2/20/2017,Standard Class,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,Hon
350,Janet Molinari,Corporate,3636,CA-2017-105816,110,7,0,6,0.41,15,12/11/2017,New York City,New York,East,United States,10024,12/17/2017,Standard Class,Advantus Push Pins,Office Supplies,Fasteners,Advantus
350,Janet Molinari,Corporate,3637,CA-2017-105816,160,5,0,299,0.29,1030,12/11/2017,New York City,New York,East,United States,10024,12/17/2017,Standard Class,AT&T CL83451 4-Handset Telephone,Technology,Phones,AT&T
106,Brendan Sweed,Corporate,3638,CA-2017-105900,1416,5,0,12,0.37,33,9/17/2017,Columbus,Indiana,Central,United States,47201,9/23/2017,Standard Class,Sanford Liquid Accent Highlighters,Office Supplies,Art,Sanford
717,Stewart Carmichael,Corporate,3639,CA-2017-105963,913,3,0,41,0.41,99,11/15/2017,Los Angeles,California,West,United States,90008,11/22/2017,Standard Class,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation
331,Henry MacAllister,Consumer,3640,CA-2017-106075,236,1,0.2,2,0.38,5,9/18/2017,New York City,New York,East,United States,10009,9/23/2017,Standard Class,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,Avery
311,Greg Matthias,Consumer,3641,CA-2017-106243,1195,5,0.2,-26,-0.05,524,9/30/2017,New York City,New York,East,United States,10011,10/4/2017,Standard Class,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,O'Sullivan
76,Becky Martin,Consumer,3642,CA-2017-106278,930,3,0,31,0.47,66,9/2/2017,Des Moines,Washington,West,United States,98198,9/5/2017,Second Class,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,Other
76,Becky Martin,Consumer,3643,CA-2017-106278,762,3,0.2,-3,-0.01,216,9/2/2017,Des Moines,Washington,West,United States,98198,9/5/2017,Second Class,"Global Leather Task Chair, Black",Furniture,Chairs,Global
587,Patrick Gardner,Consumer,3644,CA-2017-106306,711,3,0.7,-7,-0.73,10,3/8/2017,Glendale,Arizona,West,United States,85301,3/8/2017,Same Day,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,GBC
478,Luke Foster,Consumer,3645,CA-2017-106341,1312,3,0.2,1,0.1,7,10/20/2017,Newark,Ohio,East,United States,43055,10/23/2017,First Class,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,Other
96,Bobby Trafton,Consumer,3646,CA-2017-106383,167,1,0.7,-99,-1.37,72,3/19/2017,Littleton,Colorado,West,United States,80122,3/21/2017,Second Class,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic
515,Max Jones,Consumer,3647,CA-2017-106397,1831,2,0,6,0.48,13,7/7/2017,Orem,Utah,West,United States,84057,7/13/2017,Standard Class,Xerox 226,Office Supplies,Paper,Xerox
515,Max Jones,Consumer,3648,CA-2017-106397,359,2,0,13,0.28,46,7/7/2017,Orem,Utah,West,United States,84057,7/13/2017,Standard Class,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,Boston
313,Greg Tran,Consumer,3649,CA-2017-106460,1670,2,0,33,0.47,71,2/19/2017,San Francisco,California,West,United States,94109,2/22/2017,Second Class,Xerox 1880,Office Supplies,Paper,Xerox
170,Clay Ludtke,Consumer,3650,CA-2017-106530,1827,2,0.2,4,0.35,10,5/8/2017,Cleveland,Ohio,East,United States,44105,5/8/2017,Same Day,Xerox 222,Office Supplies,Paper,Xerox
170,Clay Ludtke,Consumer,3651,CA-2017-106530,1689,2,0.2,4,0.35,11,5/8/2017,Cleveland,Ohio,East,United States,44105,5/8/2017,Same Day,Xerox 1898,Office Supplies,Paper,Xerox
170,Clay Ludtke,Consumer,3652,CA-2017-106530,790,2,0.2,2,0.06,25,5/8/2017,Cleveland,Ohio,East,United States,44105,5/8/2017,Same Day,Hanging Personal Folder File,Office Supplies,Storage,Other
170,Clay Ludtke,Consumer,3653,CA-2017-106530,1406,2,0.2,7,0.13,58,5/8/2017,Cleveland,Ohio,East,United States,44105,5/8/2017,Same Day,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk
170,Clay Ludtke,Consumer,3654,CA-2017-106530,1461,3,0.2,88,0.09,1006,5/8/2017,Cleveland,Ohio,East,United States,44105,5/8/2017,Same Day,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,Smead
232,Dionis Lloyd,Corporate,3655,CA-2017-106558,667,4,0,32,0.1,316,1/17/2017,Columbus,Georgia,South,United States,31907,1/21/2017,Standard Class,First Data FD10 PIN Pad,Technology,Accessories,First Data
196,Dario Medina,Corporate,3656,CA-2017-106621,1169,4,0.2,1,0.11,10,9/29/2017,Yuma,Arizona,West,United States,85364,10/1/2017,Second Class,Newell 351,Office Supplies,Art,Newell
202,Darrin Van Huff,Corporate,3657,CA-2017-106656,1292,2,0,2,0.47,4,9/23/2017,San Diego,California,West,United States,92037,9/26/2017,First Class,Poly String Tie Envelopes,Office Supplies,Envelopes,Poly
202,Darrin Van Huff,Corporate,3658,CA-2017-106656,220,3,0,9,0.46,19,9/23/2017,San Diego,California,West,United States,92037,9/26/2017,First Class,Avery 51,Office Supplies,Labels,Avery
150,Christina Anderson,Consumer,3659,CA-2017-106894,1264,3,0,4,0.46,8,2/7/2017,Springfield,Virginia,South,United States,22153,2/7/2017,Same Day,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,Universal
150,Christina Anderson,Consumer,3660,CA-2017-106894,1090,4,0,21,0.21,100,2/7/2017,Springfield,Virginia,South,United States,22153,2/7/2017,Same Day,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,Micro Innovations
300,George Ashbrook,Consumer,3661,CA-2017-106915,525,4,0.2,4,0.24,18,11/26/2017,El Paso,Texas,Central,United States,79907,12/2/2017,Standard Class,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,Dixon
380,Joe Elijah,Consumer,3662,CA-2017-106950,697,5,0.7,-13,-0.73,17,9/2/2017,Charlotte,North Carolina,South,United States,28205,9/6/2017,Standard Class,GBC Plasticlear Binding Covers,Office Supplies,Binders,GBC
380,Joe Elijah,Consumer,3663,CA-2017-106950,1848,4,0.2,3,0.18,19,9/2/2017,Charlotte,North Carolina,South,United States,28205,9/6/2017,Standard Class,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,Zebra
380,Joe Elijah,Consumer,3664,CA-2017-106950,795,7,0.7,-18,-0.77,23,9/2/2017,Charlotte,North Carolina,South,United States,28205,9/6/2017,Standard Class,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,Other
380,Joe Elijah,Consumer,3665,CA-2017-106950,299,9,0.2,35,0.11,309,9/2/2017,Charlotte,North Carolina,South,United States,28205,9/6/2017,Standard Class,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances,Belkin
380,Joe Elijah,Consumer,3666,CA-2017-106950,848,3,0.4,-150,-0.32,473,9/2/2017,Charlotte,North Carolina,South,United States,28205,9/6/2017,Standard Class,Hon Racetrack Conference Tables,Furniture,Tables,Hon
380,Joe Elijah,Consumer,3667,CA-2017-106950,1283,3,0.2,304,0.3,1013,9/2/2017,Charlotte,North Carolina,South,United States,28205,9/6/2017,Standard Class,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,Plantronics
490,Maribeth Schnelling,Consumer,3668,CA-2017-107104,1123,9,0,10,0.28,37,11/26/2017,Los Angeles,California,West,United States,90045,11/30/2017,Standard Class,Newell 31,Office Supplies,Art,Newell
490,Maribeth Schnelling,Consumer,3669,CA-2017-107104,300,2,0,19,0.3,65,11/26/2017,Los Angeles,California,West,United States,90045,11/30/2017,Standard Class,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,Belkin
490,Maribeth Schnelling,Consumer,3670,CA-2017-107104,728,6,0,298,0.5,595,11/26/2017,Los Angeles,California,West,United States,90045,11/30/2017,Standard Class,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings,GE
490,Maribeth Schnelling,Consumer,3671,CA-2017-107104,530,8,0.15,160,0.05,3407,11/26/2017,Los Angeles,California,West,United States,90045,11/30/2017,Standard Class,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,DMI
458,Lena Creighton,Consumer,3672,CA-2017-107146,1368,3,0.2,-13,-0.05,266,6/17/2017,Longmont,Colorado,West,United States,80501,6/19/2017,First Class,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,Other
458,Lena Creighton,Consumer,3673,CA-2017-107146,764,4,0.2,54,0.11,483,6/17/2017,Longmont,Colorado,West,United States,80501,6/19/2017,First Class,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,Global
461,Linda Cazamias,Corporate,3674,CA-2017-107202,1241,10,0.2,180,0.08,2396,5/21/2017,Sparks,Nevada,West,United States,89431,5/28/2017,Standard Class,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,Panasonic
598,Paul Van Hugh,Home Office,3675,CA-2017-107216,1141,4,0,2,0.29,7,6/14/2017,San Francisco,California,West,United States,94122,6/17/2017,First Class,Newell 326,Office Supplies,Art,Newell
598,Paul Van Hugh,Home Office,3676,CA-2017-107216,730,3,0,4,0.47,9,6/14/2017,San Francisco,California,West,United States,94122,6/17/2017,First Class,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,GE
598,Paul Van Hugh,Home Office,3677,CA-2017-107216,1163,3,0,3,0.29,9,6/14/2017,San Francisco,California,West,United States,94122,6/17/2017,First Class,Newell 346,Office Supplies,Art,Newell
598,Paul Van Hugh,Home Office,3678,CA-2017-107216,1002,1,0,10,0.33,29,6/14/2017,San Francisco,California,West,United States,94122,6/17/2017,First Class,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,Logitech
136,Cathy Armstrong,Home Office,3679,CA-2017-107328,50,5,0.2,5,0.35,15,8/8/2017,Los Angeles,California,West,United States,90036,8/15/2017,Standard Class,Acco Hanging Data Binders,Office Supplies,Binders,Acco
136,Cathy Armstrong,Home Office,3680,CA-2017-107328,949,6,0,137,0.28,488,8/8/2017,Los Angeles,California,West,United States,90036,8/15/2017,Standard Class,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Kensington
136,Cathy Armstrong,Home Office,3681,CA-2017-107328,424,2,0.2,13,0.03,513,8/8/2017,Los Angeles,California,West,United States,90036,8/15/2017,Standard Class,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Chromcraft
657,Roy Skaria,Home Office,3682,CA-2017-107475,910,6,0.2,3,0.36,10,6/7/2017,Philadelphia,Pennsylvania,East,United States,19120,6/11/2017,Standard Class,Ideal Clamps,Office Supplies,Fasteners,Other
642,Robert Barroso,Corporate,3683,CA-2017-107615,1002,2,0,19,0.33,59,3/22/2017,North Las Vegas,Nevada,West,United States,89031,3/25/2017,First Class,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,Logitech
581,Olvera Toch,Consumer,3684,CA-2017-107783,862,3,0.2,1,0.08,9,7/28/2017,Bethlehem,Pennsylvania,East,United States,18018,7/29/2017,First Class,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,Hoover
581,Olvera Toch,Consumer,3685,CA-2017-107783,1389,5,0.5,-78,-0.44,177,7/28/2017,Bethlehem,Pennsylvania,East,United States,18018,7/29/2017,First Class,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Furniture,Bookcases,SAFCO
581,Olvera Toch,Consumer,3686,CA-2017-107783,689,6,0.7,-913,-0.67,1370,7/28/2017,Bethlehem,Pennsylvania,East,United States,18018,7/29/2017,First Class,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,GBC
265,Erica Hackney,Consumer,3687,CA-2017-107790,1665,1,0.2,13,0.09,151,11/20/2017,Houston,Texas,Central,United States,77041,11/24/2017,Standard Class,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,Other
271,Erin Smith,Corporate,3688,CA-2017-108056,1629,3,0.2,75,0.09,859,9/29/2017,Springfield,Oregon,West,United States,97477,10/3/2017,Standard Class,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
306,Giulietta Weimer,Consumer,3689,CA-2017-108105,1630,1,0,3,0.45,6,2/16/2017,Henderson,Kentucky,South,United States,42420,2/23/2017,Standard Class,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,Wilson Jones
306,Giulietta Weimer,Consumer,3690,CA-2017-108105,559,4,0,35,0.11,318,2/16/2017,Henderson,Kentucky,South,United States,42420,2/23/2017,Standard Class,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,Eldon
166,Cindy Stewart,Consumer,3691,CA-2017-108196,1117,3,0.2,12,0.2,60,11/25/2017,Lancaster,Ohio,East,United States,43130,12/2/2017,Standard Class,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,NETGEAR
166,Cindy Stewart,Consumer,3692,CA-2017-108196,689,2,0.7,-304,-0.67,457,11/25/2017,Lancaster,Ohio,East,United States,43130,12/2/2017,Standard Class,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,GBC
166,Cindy Stewart,Consumer,3693,CA-2017-108196,476,5,0.7,-6600,-1.47,4500,11/25/2017,Lancaster,Ohio,East,United States,43130,12/2/2017,Standard Class,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,Cubify
49,Annie Thurman,Consumer,3694,CA-2017-108210,137,5,0.2,8,0.1,80,5/30/2017,Houston,Texas,Central,United States,77041,5/31/2017,Same Day,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,Anker
49,Annie Thurman,Consumer,3695,CA-2017-108210,1471,5,0.2,11,0.05,224,5/30/2017,Houston,Texas,Central,United States,77041,5/31/2017,Same Day,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
748,Tiffany House,Corporate,3696,CA-2017-108224,913,7,0.2,49,0.26,186,5/14/2017,Yuma,Arizona,West,United States,85364,5/14/2017,Same Day,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Imation
681,Scot Coram,Corporate,3697,CA-2017-108350,1730,4,0,49,0.46,106,6/6/2017,Lowell,Massachusetts,East,United States,1852,6/9/2017,Second Class,Xerox 1935,Office Supplies,Paper,Xerox
70,Barry Pond,Corporate,3698,CA-2017-108364,1639,5,0.8,-3,-1.6,2,12/19/2017,Chicago,Illinois,Central,United States,60623,12/24/2017,Standard Class,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Wilson Jones
343,James Galang,Consumer,3699,CA-2017-108434,533,3,0,121,0.26,465,12/5/2017,New York City,New York,East,United States,10024,12/7/2017,Second Class,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,Other
213,Dean Braden,Consumer,3700,CA-2017-108567,260,2,0.7,-2,-0.83,3,5/20/2017,Port Saint Lucie,Florida,South,United States,34952,5/24/2017,Standard Class,Avery Non-Stick Binders,Office Supplies,Binders,Avery
268,Erin Ashbrook,Corporate,3701,CA-2017-108581,1809,2,0.2,4,0.35,10,6/20/2017,Carrollton,Texas,Central,United States,75007,6/26/2017,Standard Class,Xerox 206,Office Supplies,Paper,Xerox
268,Erin Ashbrook,Corporate,3702,CA-2017-108581,1025,4,0.2,26,0.28,96,6/20/2017,Carrollton,Texas,Central,United States,75007,6/26/2017,Standard Class,Logitech Trackman Marble Mouse,Technology,Accessories,Logitech
381,Joe Kamberova,Consumer,3703,CA-2017-108616,1412,9,0,8,0.3,26,9/29/2017,Mobile,Alabama,South,United States,36608,10/3/2017,Standard Class,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,Sanford
381,Joe Kamberova,Consumer,3704,CA-2017-108616,1310,3,0,30,0.48,63,9/29/2017,Mobile,Alabama,South,United States,36608,10/3/2017,Standard Class,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
381,Joe Kamberova,Consumer,3705,CA-2017-108616,1010,3,0,71,0.34,210,9/29/2017,Mobile,Alabama,South,United States,36608,10/3/2017,Standard Class,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,Logitech
94,Bobby Elias,Consumer,3706,CA-2017-108630,1342,5,0.2,22,0.36,61,11/18/2017,Concord,California,West,United States,94521,11/18/2017,Same Day,Recycled Premium Regency Composition Covers,Office Supplies,Binders,Other
680,Sarah Jordon,Consumer,3707,CA-2017-108644,1313,2,0.8,-3,-1.65,2,9/30/2017,Quincy,Illinois,Central,United States,62301,10/3/2017,First Class,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Pressboard
368,Jessica Myrick,Consumer,3708,CA-2017-108735,390,3,0.15,24,0.09,257,4/17/2017,Lakewood,California,West,United States,90712,4/21/2017,Standard Class,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,Other
438,Ken Black,Corporate,3709,CA-2017-108868,306,5,0.2,22,0.36,60,9/8/2017,Dallas,Texas,Central,United States,75081,9/12/2017,Standard Class,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,Belkin
438,Ken Black,Corporate,3710,CA-2017-108868,346,2,0.2,6,0.09,70,9/8/2017,Dallas,Texas,Central,United States,75081,9/12/2017,Standard Class,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,Boston
179,Craig Leslie,Home Office,3711,CA-2017-108875,593,2,0.2,8,0.35,21,9/24/2017,Aurora,Colorado,West,United States,80013,10/1/2017,Standard Class,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,Electrix
179,Craig Leslie,Home Office,3712,CA-2017-108875,1444,9,0.2,-96,-0.19,511,9/24/2017,Aurora,Colorado,West,United States,80013,10/1/2017,Standard Class,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Other
451,Laura Armstrong,Corporate,3713,CA-2017-108882,1010,5,0,119,0.34,350,1/9/2017,Fresno,California,West,United States,93727,1/15/2017,Standard Class,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories,Logitech
451,Laura Armstrong,Corporate,3714,CA-2017-108882,1118,9,0.2,142,0.38,378,1/9/2017,Fresno,California,West,United States,93727,1/15/2017,Standard Class,netTALK DUO VoIP Telephone Service,Technology,Phones,Other
518,Maya Herman,Corporate,3715,CA-2017-108959,1098,1,0.2,7,0.06,105,3/10/2017,Glendale,Arizona,West,United States,85301,3/14/2017,Second Class,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Other
45,Anna Gayman,Consumer,3716,CA-2017-108987,1528,3,0.2,4,0.1,36,9/8/2017,Houston,Texas,Central,United States,77036,9/10/2017,Second Class,Super Decoflex Portable Personal File,Office Supplies,Storage,Other
45,Anna Gayman,Consumer,3717,CA-2017-108987,1469,2,0.2,1,0.01,58,9/8/2017,Houston,Texas,Central,United States,77036,9/10/2017,Second Class,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,Sony
45,Anna Gayman,Consumer,3718,CA-2017-108987,470,4,0.2,-33,-0.25,131,9/8/2017,Houston,Texas,Central,United States,77036,9/10/2017,Second Class,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Other
45,Anna Gayman,Consumer,3719,CA-2017-108987,1358,4,0.32,-317,-0.13,2396,9/8/2017,Houston,Texas,Central,United States,77036,9/10/2017,Second Class,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Riverside
